title,label
getting 10 minutes of sunlight per day can stop depression,FAKE
life 10 steps to rolling the perfect joint,FAKE
japan approves already dead tpp deal,FAKE
georgia abandons ukraines anti russian obsession   archil sikharulidze,FAKE
according to this college prof canoes are symbol of cultural appropriation,FAKE
wikileaks podesta emails confirm hillarys health issues,FAKE
police arrest 141 in crackdown on north dakota pipeline protesters,FAKE
re america has become a lawless nation   hillary clinton magically cleared by the fbi,FAKE
new leak exposes hillarys real plan for clinton foundation foreign donors,FAKE
woman uses milk and gelatin to remove blackheads,FAKE
breaking  hillary clinton looks like a goner,FAKE
blowback journalists whine of victimization as trump supporters turn on presstitute media,FAKE
christian pastor jailed by iran reveals stunning truth about trump,FAKE
they said what find out what reba mcentire whoopi goldberg and pope francis have to say,FAKE
estonia trains partisans for war with russia,FAKE
with 95 of votes in all signs point to a trump victory in florida,FAKE
list of republicans opposing trump  offguardian,FAKE
comment on morning joe destroys corrupt clinton foundation laughable total corruption by debbie menon,FAKE
comment on 7 effective ways to balance hormones naturally by eat your way to balanced hormones   neilmdcom,FAKE
proof god is on dutertes side,FAKE
ukraine just officially declared itself an illegitimate state up for grabs,FAKE
will obama recognize palestinian state,FAKE
cop versus two informed teens who refuse to submit to an unlawful detainment,FAKE
hillary clinton is setting a masterful trap for trump to self destruct,FAKE
bombshell leaked emails expose how muslims got in obamas administration,FAKE
poll finds americans support for police highest in nearly 50 years,FAKE
here is elon musks true mars on earth plan,FAKE
bill black liberals didnt listen the immense cost of ignoring tom franks warnings,FAKE
hillarys 33000 emails might not be missing after all,FAKE
breaking hillarys state department spent 92 million hiring the terrorists who attacked americans in benghazi,FAKE
trump swept to victory by fans of poor quality 80s action films,FAKE
us behind huge weapons shipments to saudi arabia prior to yemen funeral attack,FAKE
cannabis protects the brain from traumatic injuries and concussions study finds,FAKE
indias stonehenge 7000 year old megalithic site is oldest observatory in south asia,FAKE
congress hillary will be impeached if she becomes president,FAKE
china russia the silk road commodities nixon and a massive bull market in gold  silver,FAKE
top british general warns of nuclear war with russia the end of life as we know it,FAKE
israel preparing for one sided un security council resolutions,FAKE
cyrus mistry joins aap tata sons shortlists candidates for chairmans post,FAKE
combat obesity with a balance of omega 3 and omega 6,FAKE
almost 100 missing after boat carrying migrants sinks off libyan coast,FAKE
police departments refuse participation in dakota access pipeline crackdown,FAKE
podesta relative earned six figure fees lobbying clintons state dept during his tenure there,FAKE
major democratic donor african americans are seriously fed in the head,FAKE
is this why the smash in gold  silver is happening a shocking game changer for gold  silver is now unfolding,FAKE
comment on voting is rigged  used to pacify the public says three time us presidential candidate ron paul by anonymous there is no one way to live on this planet but we can be harmonious   collective evolution,FAKE
dont root root root for the racist red face team from cleveland,FAKE
watch praying muslims sit on jewish prayer shawls in airport shul   jews are outraged,FAKE
venezuela throws in the towel on hyperinflation will print 200x higher denominated bills,FAKE
migrants flood into us from mexico right before election,FAKE
exclusive siege of islamabad,FAKE
10 ways america is preparing for world war 3,FAKE
president elect donald trump eyes ovala office with plans to erase barack obamas achievements,FAKE
it isnt islamophobia when an oklahoma gop state rep says islam is a cancer in our nation that needs to be cut out,FAKE
trump raises concern over members of urban communities voting more than zero times   the onion   americas finest news source,FAKE
unbrexit parliament must vote on triggering article 50 the 9 funniest most ironic reactions,FAKE
good news first sanctuary for abused circus elephants opens in brazil,FAKE
a transformational november of taking a stand,FAKE
comment on creating a national security state democracy or how the american political system changed and no one noticed by james miller,FAKE
pakistan police detain dozens of imran khans supporters in islamabad,FAKE
api reports a build doe a draw,FAKE
if youre tired of carving pumpkins the old fashioned way try it like this gal  with a 22 rifle,FAKE
has family guy gone nuts,FAKE
how the oligarchy has prepared the groundwork for stealing the election,FAKE
former director of national budget warns that markets will tank after us election,FAKE
culchie tries to explain rules of 25 one more time,FAKE
guardian front page a 16 year old migrant cries,FAKE
october diary borjas no bore nostarno such thing as race etc,FAKE
the modern history of rigged us elections,FAKE
can trump save america like putin saved russia  the saker,FAKE
election countdown and the russians with trevor loudon,FAKE
will barack obama delay or suspend the election if hillary is forced out by the new fbi email investigation,FAKE
18 state swat team drill in prep for backlash against a stolen election,FAKE
comment on congress attorney general lynch pleads fifth on secret iran ransom payments by marlene,FAKE
nato russia to hold parallel exercises in balkans,FAKE
hillary will land in prison not the oval office,FAKE
mike pence is fine with trump sexual assault but offended by voter suppression,FAKE
hillary is 70 days away from controlling all food and water,FAKE
andrew maguire   paper gold market trades jaw dropping 6800 tonnes in one day,FAKE
us led coalition killed 300 syrian civilians in 11 probed strikes   amnesty,FAKE
hillary spent 25 million from clinton foundation on private jets,FAKE
russian oven millet pumpkin porridge,FAKE
trump accuses obama hillary clinton of founding daesh,FAKE
one veterans war on islamophobia,FAKE
russia celebrates a unity day of liberation of moscow from the polish roman papists army in 1612,FAKE
russia prevented spain from diplomatical conflict denying its proposal,FAKE
the homo economicus straw man,FAKE
how to build a preppers medical emergency kit on a budget,FAKE
sentencing for murderer of rare book dealer,FAKE
the battleship debate,FAKE
cnn calls sheriff clarke a terrorist after trump considers giving him an incredible new job  endingfed news network,FAKE
poland establishing new territorial defense force to fight russian threat,FAKE
the hodges  hagmann hour  americas last chance to survive,FAKE
re schools all over america are closing on election day due to fears of violence,FAKE
why nato is put on war footing against russia,FAKE
daily mail forced to lie down in darkened room after confirmation prince harrys girlfriend is mixed race,FAKE
breaking  doj says they will help review the 650k emails   truthfeed,FAKE
comment on ag lynch told fbi director comey not to go public with the new clinton email investigation by ann tenna,FAKE
under the surface   naomi klein and the great barrier reef,FAKE
